,Sample_1,Sample_2,Sample_3,Sample_4,Sample_5,Sample_6,Sample_7,Sample_8,Sample_9,Sample_10,Sample_11,Sample_12,Sample_13,Sample_14,Sample_15,Sample_16,Sample_17,Sample_18,Sample_19,Sample_20
Gene_71,0.2934905174689241,-0.1160459207697088,0.5396993316768888,0.3769817197994871,-0.025309067266623603,0.11627707928986383,0.19009069806561107,-0.12193134365028258,-0.4459735786945046,0.4152848337612258,-0.24939693702222804,0.3719209310625734,-0.040260838261667486,-0.537073812757932,-0.2090533592403347,0.23253231885953282,0.10845137922695247,0.33594744589721065,-0.06759471749407076,-0.3051857205603508
Gene_72,0.30468646113669734,-0.15171643361706208,0.0306667847457463,0.45623406544021716,-0.10428293692198648,-0.16088669695020918,0.6130413341435605,0.4212914604599748,-0.12316093852211614,0.4582740292868418,-0.3673631306704397,-0.17845081792702067,-0.07077578265075077,-0.9472913968119514,-0.5340114869224497,-0.1930357604489485,-0.0011593874519008618,0.22043653668953767,-0.4772445875222042,-0.052872597133749755
Gene_73,0.3932209850084404,0.07494025034236776,0.14900974166024136,0.26502110957771163,-0.1446873676312114,0.14750863685608306,0.8506811058391393,0.5388791244003104,-0.23861220013774043,-0.06115547358201287,-0.1108480584614979,-0.4934067991836474,0.13722222430676653,-0.6035045906570731,-0.6106826501275583,-0.48762687222565093,-0.2011293147863838,-0.012265968153800128,-0.5063905897984209,-0.9981435530569174
Gene_74,0.14351126489324253,0.31297102898259344,0.5265584043397817,0.3654897056051532,-0.1906884244893569,0.02351376413025061,0.27408675681455913,0.29058879870976584,0.012373739896452463,0.4081546578526509,-0.15905612313972922,-0.18045367610647023,-0.10300783588150197,-0.7393601442053114,-0.5627711281342151,-0.09521315740905617,-0.12113241085367721,-0.06636159035748683,0.026130491135541112,-0.4779158306091012
Gene_75,0.14474078703368257,-0.19092162618092007,-0.2905414906243806,0.6337180361946175,0.07712276700148588,-0.12650659850839685,0.4871619880971918,0.3334182622866925,-0.45335148715779416,0.05695747760653043,0.01982762808062677,-0.39057681070492695,0.1313002679031361,-0.8453004343220204,-0.4241893532672046,-0.17581455523178852,-0.626875699281429,0.32722207067001646,-0.41932553801597305,-0.5857415978034637
Gene_76,0.18912808534955836,0.18824817953438766,-0.008857802365471651,0.4692449268920019,0.015517287649113809,0.06838003436787465,0.5090521557076625,0.15682485092920817,-0.3063603599102296,0.17999678968506433,-0.35345311024086007,-0.7239890227699985,0.15990064230134382,-0.3931971051801003,-0.9900618368622776,-0.3706323997142793,-0.18001848389928754,0.505773293720922,-0.2682484811212817,-0.5692916986464143
Gene_77,0.11243495768240175,0.2334959934782816,0.06511372560530068,0.29707055559235684,-0.1667947168534073,-0.26090680873649663,0.49829790785117656,0.5551661104397847,-0.0762264611572798,0.11229731265053186,-0.1973875616268475,-0.4523570878104085,0.24921063689924206,-0.5895515127998998,-0.5535713324720349,0.4699352547966804,-0.24409875442718987,-0.056084010240454715,-0.3576787418974719,-0.19400196856123647
Gene_78,0.1716683280109227,-0.32913488601482876,0.37815234834524847,0.3232801398146088,0.30441354282650834,0.14576852605817556,0.3842994655204672,0.48643369109289525,-0.12727121367500496,0.3333227481002333,-0.042078744384843714,-0.30899025706925176,-0.05612128499368216,-0.3679919098811071,-0.5844304161752181,-0.24941595142069115,-0.49487385197019773,0.17899401289727437,0.14009776119226575,-0.637197693251442
Gene_79,0.1538581372379214,0.24096482073173048,0.17837828318106472,0.5473833161723544,-0.2827247180463768,0.015420332356775562,0.4363349916513077,0.4273764178818452,0.09663489453246463,0.6806807414795122,-0.023098673201023545,-0.07455966275464376,0.11146554178527744,-0.644617331959477,-0.44977858106157165,-0.22776654080009767,-0.27015714084640424,0.3577937069001741,-0.4737157357122915,-0.19571539817477834
Gene_80,0.4124372593713429,-0.06509299574957114,-0.2300644183715112,0.33534455950352104,0.18915289689522108,-0.07481469954453059,0.2739033981932353,0.12927543450022916,0.027281689520425007,0.2721147267160653,-0.18681172767767754,-0.2130838084340146,-0.005762948338954146,-0.7584661102970399,-0.1944002118600215,-0.23315035261455977,-0.06041763193522781,0.3985374101630724,-0.07274504302677115,-0.5100151729441971
Gene_81,0.22976026397069169,-0.04631841162953863,0.0135661892841821,0.5217808132667282,-0.30605397064896134,0.1672947906075586,0.3808403851925388,0.2704623499204405,-0.08418474147125718,0.11098701833497393,-0.021686547548683724,-0.23469965739558196,0.24684814096125907,-0.843180009446689,-0.4921994338446275,0.21909954103936516,-0.5039156010214421,-0.041274794326388156,-0.16962565272458024,-0.38777475401266787
Gene_82,0.21914026575808163,0.05635813567817732,0.32125085514256174,0.6788489253136523,0.011717718968701718,-0.11849261800846264,0.6082785848927637,0.6102068057249157,-0.16736906505700033,-0.032137847858338925,0.08239082601365588,-0.1637951588617967,-0.36194522773299703,-0.404499737967255,-0.6245409869446944,-0.18679291523312394,-0.2374532699865242,0.13237413573439544,-0.13051685922855535,-0.5107883845145561
Gene_83,0.2516354055385863,-0.09338862586813884,0.3420686576077083,0.5799824537250182,-0.25733375282591986,0.1469553361502523,0.36657115562940784,0.39184197840210166,-0.06738485310021748,0.5304047484348139,-0.1837185043181091,-0.20958228529471656,0.06870476029226372,-0.6346200299641944,-0.35748696936549984,-0.4919483804596094,-0.514585819929598,-0.11928638453725647,-0.08234570426164808,-0.08156843588420237
Gene_84,0.12812440219587548,-0.07524363498935752,0.208316994052844,0.6892846174440457,-0.2557166392551156,-0.02256729053779713,0.6688033706087034,0.3304492527338417,-0.10292599246073694,0.36297723158921763,-0.6796717664435862,-0.004143862164895512,-0.05822645515567454,-0.9401106527686307,-0.4152348298489137,0.10604545026029974,-0.3313390390258655,0.28484910921916995,0.05004842894136585,-0.16070821968377796
Gene_85,0.4770071517776484,0.10694620786302306,0.2093932892105263,0.13651579454297386,-0.11945851004299052,-0.2388904061479925,0.9079523881517801,0.1950532562594053,-0.11620135442358848,0.2730650882838829,-0.13030481856924794,0.19929128201507357,-0.05194119087708016,-0.5350625823498908,-0.6659694668935195,-0.432690761016433,-0.4262031542813842,0.08686684036889976,-0.35826766755981526,-0.5621753063753586
Gene_86,-0.132249246830997,-0.05810040487709435,-0.1066375133759927,0.608920149660328,-0.05375806183010014,-0.36175138697774023,0.41192202924224475,0.07979913762775598,-0.07700741369664953,0.4308581022804183,-0.5140598017728877,-0.11671371024159362,0.040562122356482155,-0.43971605810724623,-0.47483602410637205,-0.3190801251200556,-0.3676601232336507,-0.06493097158211565,-0.05720579493664357,-0.419428780666199
Gene_87,0.5292523830539713,-0.053611453114279554,0.052625208048115185,0.15416607839984214,-0.4308739476681898,-0.3870682756858521,0.5271891748545141,0.3319754233918594,-0.45708045618691234,0.3417756758910125,-0.23563751818042658,-0.11036032367396718,0.3950328071208951,-0.394616210224233,-0.5711814793350763,-0.3469247038553493,-0.7342124163661881,-0.04955646406990187,-0.31463327042190214,-0.6211270158308242
Gene_88,0.12276285248490884,-0.026108913759601754,0.14933536506859202,0.32690844075771563,-0.03651507802365526,0.018147042829127658,0.2556840291636482,0.5124168946951266,-0.16055994223733797,0.1665379376647589,0.002617576807572769,-0.09307569981837671,0.2632160082524593,-0.5165592403569745,-0.6399628246819975,-0.09638555373107147,-0.5325945775644595,0.11598614093388679,-0.2790532207852554,-0.4653144818550954
Gene_89,0.12330674361558364,-0.4178490994508832,0.08456157988201544,0.4754779371506305,-0.03827473401752072,-0.27577611526994583,0.7269054128251575,0.05699544910297244,0.05304912432486175,0.24820688545012637,-0.2682707698124993,0.21534325245082536,-0.16613868488148578,-0.390153238675339,-0.31735888614531416,-0.30281030058762076,-0.025356276087461327,0.044264896858791605,-0.21466849680039185,-0.37162674264634327
Gene_90,0.12215249760926022,0.12068236428060103,0.3530043055406503,0.10720256227477137,0.19062203615862972,-0.402739484691889,0.6802730855205489,0.45557144611138933,-0.3590356018235253,0.08060515548487243,-0.3601662415409258,-0.1827031321288241,0.01098182463266198,-0.41805196694347135,-0.2554136005299882,0.11045050338569942,-0.41628294141598754,0.0524298250296766,-0.6090948611005533,-0.5848651236998252
Gene_91,0.3419845725228613,0.28163727435829095,-0.05256321294577668,0.33841610509182873,-0.0755271638087862,-0.014208855320832797,0.3118431406678882,0.31504262763869056,-0.23561018519466886,0.15987755890013358,-0.029768458242998758,-0.13843447210888948,-0.014688496635503492,-0.5959060341825055,-0.5351479415949769,-0.24268846474871733,-0.3556085486337476,0.41400363387952555,-0.16022333306811548,-0.4827871740064195
Gene_92,0.2884051268055169,-0.10824318830255739,0.428931488947536,0.5308373953620263,-0.09170644121784657,0.01930229807730137,0.15958861423851756,0.004876924963911566,-0.37962731706029673,0.19135663202853076,0.2074776920532797,0.3065411031674494,0.20019890175796168,-0.473815178408448,-0.8776868965844576,-0.27722101871909616,-0.4614060864819749,-0.029895319871641055,-0.3060359863733212,-0.5181092259400129
Gene_93,-0.24684571617178777,0.10810276087215137,-0.020242043717753566,0.5047583297446375,0.34457052153299395,-0.2541180054020389,-0.03229365989704858,0.17302957436985048,0.07934961121922862,0.5544375039199082,-0.3849352267342221,-0.04037908142377271,-0.020473409886200444,-0.5951737442581665,0.01139331964949708,-0.4692803244513225,-0.25310140380141244,0.1878128341316688,-0.055249957668493804,-0.4040944797064083
Gene_94,0.21062435380419026,-0.11980900383571363,0.24813194967922922,0.38827050182292544,0.05406836555420938,-0.14416315429348095,0.5491839234326548,0.22437785600887697,0.08436773437394801,0.15248926835809215,-0.493631801485115,0.11266537407172128,-0.10855777870271355,-0.7047373411271034,-0.6366076085626082,0.10620135986187171,-0.7309841788960663,0.721823906510581,-0.06119586084315287,-0.3790433275747555
Gene_95,0.1380354457801125,0.015631524620175995,0.2985310471060754,0.585952074112419,0.04087488078368891,-0.05232495083370439,0.4342961605907522,0.19997576201517028,-0.17982397185102184,0.3895220324492023,-0.020313963387566303,-0.7277966530039331,0.20376883677576244,-0.5350368344535844,-0.5212171010430894,-0.24638994939006897,-0.07902679210312441,0.28377949220315374,-0.42698275622108506,-0.3422806529756804
Gene_96,-0.04531710100488742,-0.3174029233091415,0.0689631165122147,0.6293876513989594,0.12037899665821655,0.03237599693470444,0.6187830020218169,0.3334660761688643,-0.26913863482507605,0.24915252201057753,0.021056597201797783,0.011139339891637817,0.31037135576473884,-0.4323233039571266,-0.4471857082455933,0.04534378889099369,-0.30915358795013914,-0.08210073046696141,-0.30502061544511605,-0.5726716393618773
Gene_97,0.01397859090849346,-0.07038302449445896,0.03582257723021548,0.3953166509945995,-0.4489689458077579,-0.02758234561016644,0.4740049397246623,0.06681269253223449,-0.008993182094004598,0.3502820406011011,-0.4605372807175335,-0.29226388178431995,-0.08123978848764943,-0.7619646936191123,-0.35158038136756015,-0.2074514865268525,-0.35675230436244926,-0.30649827310276856,-0.14532361661451795,-0.671542789371282
Gene_98,0.16100077195663542,0.013996097240282938,0.46643828059793796,0.19514487709858513,-0.6741484435811659,-0.033471178134015185,0.8338660809543882,0.4780196893337601,-0.09891043272556047,0.06444077594937991,0.022399211483723397,-0.3344281660119708,0.1678602353410541,-0.472890041564014,-0.3054333682541339,0.3832457490099237,-0.2253661426645737,-0.007518525362917597,-0.2775220850947621,-0.7775062913784111
Gene_99,0.010071619685558142,-0.12333577797397621,0.08948888184328924,0.48737993132915197,-0.23472999889344093,0.15396504638014014,0.47380525763585685,0.22837035451814974,-0.2064212590830692,0.1938061498475852,0.025994345089788262,-0.31314496921325713,-0.0590346163452411,-0.6347292791526723,-0.7866495344485529,-0.3325378307165914,-0.3990935108092589,0.2691520359211277,-0.21989495685597826,-0.38497312812707857
Gene_100,0.31919383833696424,-0.06895364803123473,0.27239953141598566,0.4362646063359083,-0.0171735425370751,-0.1867928186070706,-0.013999587003068414,0.2033745863086118,0.14370731143950244,0.34801109352410786,0.05405418907449547,0.10750721829016652,0.09032019966209773,-0.5345209319162203,-0.6410057288407799,-0.23190082997770173,-0.1806951061460988,0.3350510872123454,-0.30029647779256313,-0.5137289633708697
Gene_101,1.4398002224477857,1.0525084596398622,0.7314874981796688,0.11333935350851537,0.7265778127441285,0.7891342917301281,0.553073887243847,1.0831533417402073,0.7291587112197558,1.2029853819561662,0.884836969251645,1.615778327274847,1.1203922613873003,0.4549200977570761,1.4545858311150104,0.6185940477016014,1.1967552019496692,0.1977275162280363,0.2907924321272579,1.2226363023657427
Gene_102,1.5149765358959695,0.7518567989825372,0.8463258451514384,0.7976625010189169,0.5988028040689796,1.3618113675641526,0.4745777798437354,1.2403877906253782,0.7540846978745616,1.0331293612784855,0.7106652159083424,1.5231248741382224,1.004134667657764,0.4822492301569354,1.394928342714982,0.5311041917143763,1.016939095433423,0.21322908791436493,0.08907745357140873,1.0208528182407033
Gene_103,1.9222177149990494,1.089187967433644,1.0164063854594982,0.5199973782943095,0.8411783612048545,1.1427005999480018,0.4185393637115402,1.3355737444374762,0.9628846561126073,1.056129020203604,0.9071831640931264,1.5596067868914791,1.1305230797719839,0.8010495480615055,1.175955331442752,0.5190265504293131,1.083030337553824,0.7219029931351049,0.3537227701996907,0.765553317610249
Gene_104,1.4726467989237695,0.9424446502252429,1.0549267942804588,0.6213661837176631,0.7920447317154842,1.3312494646333763,0.3345211310780061,0.9470100005476525,0.799157440994549,0.5838541128311836,0.7843171354447667,1.887977488498285,1.0001281302378122,0.7288269024569667,0.9947305205964407,0.5104746234007979,0.9876198024366393,0.34855594348482055,0.8578729443312245,1.170596582905762
Gene_105,1.2174030392890598,0.9815680655404403,1.1199028111057343,0.8006053518402163,1.1527933199561198,0.830257938547386,0.4925304245312415,0.8611938337207784,0.7730044212029622,1.005763549951284,1.0169549196490013,1.5404932506241766,0.931981327927651,0.713038319762978,1.0797348933049522,1.0516546493476482,0.7411268730778149,0.4490470786152123,1.0062654291763988,1.0604183396727367
Gene_106,1.4016868236761673,0.8607780252919538,0.9841801250538956,0.847145239071269,0.3943128003765438,1.339963517172225,0.36991049628328015,1.0593789396568187,0.7339595089646261,1.030202529016161,0.49986314595443143,1.6481179885690698,1.4008127572359903,0.4100519203946678,1.284704707153036,0.5013504694493716,1.147836519740034,0.4159285183192178,0.47324680352160886,1.1566328277349518
Gene_107,1.8005642526338148,0.8940863515085795,1.1642100498360135,0.31392095256173025,0.6453979072788434,1.1277580324890353,0.9515251324805022,1.1838320752608338,0.7571967869197276,0.9123501561466878,0.5694064695372374,1.6765865206237547,1.1724174450433016,0.5922686547466138,1.1527550440790564,0.686922550939103,0.9753151312933076,0.39887243991090293,1.021488543163774,1.0096532306115378
Gene_108,1.3680266002722217,0.8027587487270074,1.1690968557063646,0.5363307094923424,0.7068105749781599,1.2975375833675622,0.9386225276760367,0.9926246923559606,0.44650040275223524,1.1139946130294014,0.6825620511791801,1.713808575185235,0.6019300690362527,0.8612061889730918,1.0045290877748005,0.7798997288219982,1.0655136920687136,0.2213110789567384,0.5201369227451147,1.1963220621520771
Gene_109,1.460873521299513,1.0491497059485362,1.4155465783094743,0.25972722179375274,1.1601276976361699,1.0541479644176024,0.47494511710868353,0.8466466803559036,0.7819843148689518,1.0968218974469088,0.7939781922556741,1.857914441402151,0.7057156945683081,0.680268931744019,0.9962847847483329,0.7064732815336869,1.2400365565208868,0.32794660409985676,0.08070141400504394,1.098848000120036
Gene_110,1.5270423410231682,1.0131260608463788,1.2674148997708081,0.35836480820615324,0.9727284037325351,1.2717782794085548,0.2989844099720058,1.1766397706874971,0.7189724268228241,0.8961873404416878,0.8890233130388482,1.4582377425299708,0.8608092167462975,0.6895172048108349,1.0293142858583961,0.41658187923165624,1.1985337350927274,0.18234015580433616,0.7348066855123132,1.1515766293315273
